location,date,new_deaths,new_cases,people_fully_vaccinated,new_vaccinations,RollingVaxxTotal
Africa,2021-08-18,960,35916,29892570,1553153,88094376
Africa,2021-08-19,1077,61910,30812305,1589715,89684091
Africa,2021-08-20,801,38162,32201580,1178241,90862332
Africa,2021-08-21,795,41272,32315419,1187032,92049364
Africa,2021-08-22,639,31926,32543838,925072,92974436
Africa,2021-08-23,611,25692,33167006,1675298,94649734
Africa,2021-08-24,692,26159,33738797,1859813,96509547
Africa,2021-08-25,900,34085,34825490,1720743,98230290
Africa,2021-08-26,964,36997,34851662,1791416,100021706
Africa,2021-08-27,767,33844,36356569,1814658,101836364
Africa,2021-08-28,877,38034,36554342,1068036,102904400
Africa,2021-08-29,817,27328,37393287,1815310,104719710
Africa,2021-08-30,575,21719,37670022,1354318,106074028
Africa,2021-08-31,601,23494,38291814,1481548,107555576
Africa,2021-09-01,859,24426,39236224,1581445,109137021
Africa,2021-09-02,675,30089,39428739,1485059,110622080
Africa,2021-09-03,785,26841,39688353,1285781,111907861
Africa,2021-09-04,658,28192,42360353,1605813,113513674
Africa,2021-09-05,495,21474,43128762,1122068,114635742
Africa,2021-09-06,368,19816,43879895,1953506,116589248
Africa,2021-09-07,554,15343,44196477,1081464,117670712
Africa,2021-09-08,661,20907,44579901,1108471,118779183
Africa,2021-09-09,611,22531,45310152,1527306,120306489
Africa,2021-09-10,506,20662,46105347,2088572,122395061
Africa,2021-09-11,603,20788,46680454,2047812,124442873
Africa,2021-09-12,366,15327,46928118,1396605,125839478
Africa,2021-09-13,369,14579,47171532,1277210,127116688
Africa,2021-09-14,471,28416,49045113,1349194,128465882
Africa,2021-09-15,628,16113,49950502,1171884,129637766
Africa,2021-09-16,469,20670,50781375,2247071,131884837
Africa,2021-09-17,566,16591,50948760,1338166,133223003
Africa,2021-09-18,408,16872,51352675,1311920,134534923
Africa,2021-09-19,392,11845,52391718,1351192,135886115
Africa,2021-09-20,277,11939,53225062,1465499,137351614
Africa,2021-09-21,320,13200,53515386,1488591,138840205
Africa,2021-09-22,485,12449,54510862,1525468,140365673
Africa,2021-09-23,440,18426,54843944,1667530,142033203
Africa,2021-09-24,442,12880,54945951,1291331,143324534
Africa,2021-09-25,579,13632,56550762,1253183,144577717
Africa,2021-09-26,255,9471,56894120,1435028,146012745
Africa,2021-09-27,305,8167,58961357,1520005,147532750
Africa,2021-09-28,411,9208,59517715,1323877,148856627
Africa,2021-09-29,450,9405,59678069,1258141,150114768
Africa,2021-09-30,407,14426,60335298,1264760,151379528
Africa,2021-10-01,333,10198,60460828,1378205,152757733
Africa,2021-10-02,280,10921,61008218,1336051,154093784
Africa,2021-10-03,226,6787,61304840,1202535,155296319
Africa,2021-10-04,248,7355,61346050,1304439,156600758
Africa,2021-10-05,195,6485,61711132,1366797,157967555
Africa,2021-10-06,308,7717,62247158,1522391,159489946
Africa,2021-10-07,378,11575,62715707,1340422,160830368
Africa,2021-10-08,298,8021,63923753,1261262,162091630
Africa,2021-10-09,293,7604,64935242,1159253,163250883
Africa,2021-10-10,199,4852,65113013,1186393,164437276
Africa,2021-10-11,218,5926,65479230,1356098,165793374
Africa,2021-10-12,223,5673,65725228,1609962,167403336
Africa,2021-10-13,259,6523,66596619,1727557,169130893
Africa,2021-10-14,248,8741,67027675,1454770,170585663
Africa,2021-10-15,220,7074,67806758,1721141,172306804
Africa,2021-10-16,202,7652,67857299,1507130,173813934
Africa,2021-10-17,160,4473,69621838,1505460,175319394
Africa,2021-10-18,213,4906,70233563,1568548,176887942
Africa,2021-10-19,167,5225,70875816,1533156,178421098
Africa,2021-10-20,183,5258,71038041,1541654,179962752
Africa,2021-10-21,330,7229,71797395,1458548,181421300
Africa,2021-10-22,253,6465,71965545,1695185,183116485
Africa,2021-10-23,204,6071,73310127,1513870,184630355
Africa,2021-10-24,144,4213,74599032,1450622,186080977
Africa,2021-10-25,174,4819,74861496,2025624,188106601
Africa,2021-10-26,183,5714,75578165,2047430,190154031
Africa,2021-10-27,219,5440,75766086,1652582,191806613
Africa,2021-10-28,250,7179,76360930,1607279,193413892
Africa,2021-10-29,213,5349,79415052,1793119,195207011
Africa,2021-10-30,169,5481,80078265,1674945,196881956
Africa,2021-10-31,123,3848,80759982,1464629,198346585
Africa,2021-11-01,146,4413,81432762,1439763,199786348
Africa,2021-11-02,165,9567,82036961,1387041,201173389
Africa,2021-11-03,162,3315,82251189,1358960,202532349
Africa,2021-11-04,186,6782,83140534,1385568,203917917
Africa,2021-11-05,273,5855,83267105,1391385,205309302
Africa,2021-11-06,171,5483,84214931,1270730,206580032
Africa,2021-11-07,136,3954,84450098,1726702,208306734
Africa,2021-11-08,171,4742,84737553,1782142,210088876
Africa,2021-11-09,144,5329,85001246,1825147,211914023
Africa,2021-11-10,164,7946,87156623,1859022,213773045
Africa,2021-11-11,178,5375,87694758,1815832,215588877
Africa,2021-11-12,184,5334,87951583,1548824,217137701
Africa,2021-11-13,183,5259,88888615,1492667,218630368
Africa,2021-11-14,151,3977,89484284,1345703,219976071
Africa,2021-11-15,184,4016,90176574,1489742,221465813
Africa,2021-11-16,142,5045,90296494,1465159,222930972
Africa,2021-11-17,156,6210,90850589,1495602,224426574
Africa,2021-11-18,184,5379,92212651,1405108,225831682
Africa,2021-11-19,191,4778,92314452,1575854,227407536
Africa,2021-11-20,124,5208,92669053,1667917,229075453
Africa,2021-11-21,117,4039,93623797,1796069,230871522
Africa,2021-11-22,158,4422,94505635,1927357,232798879
Africa,2021-11-23,129,4338,94827029,2043682,234842561
Africa,2021-11-24,202,24871,95860426,2211846,237054407
Africa,2021-11-25,202,6093,96032053,2260789,239315196
Africa,2021-11-26,226,6676,96395384,2016041,241331237
Africa,2021-11-27,123,7023,96447935,1789091,243120328
Africa,2021-11-28,102,6207,97853379,1662582,244782910
Africa,2021-11-29,154,6740,98731465,2119673,246902583
Africa,2021-11-30,137,8425,99299597,2135709,249038292
Africa,2021-12-01,178,9354,99424535,1937204,250975496
Africa,2021-12-02,161,13838,100483110,2077003,253052499
Africa,2021-12-03,217,16925,101061476,2657351,255709850
Africa,2021-12-04,125,22043,102318965,1538823,257248673
Africa,2021-12-05,97,20898,102618682,1444168,258692841
Africa,2021-12-06,138,15654,103540080,1632866,260325707
Africa,2021-12-07,109,16169,103737331,1721239,262046946
Africa,2021-12-08,144,22218,104802416,1720490,263767436
Africa,2021-12-09,147,31175,105911011,1668698,265436134
Africa,2021-12-10,138,35144,106324586,2055881,267492015
Africa,2021-12-11,126,34812,107171866,1839672,269331687
Africa,2021-12-12,152,26182,107691376,1863342,271195029
Africa,2021-12-13,175,46405,108159569,1975615,273170644
Africa,2021-12-14,148,31092,109212765,1991866,275162510
Africa,2021-12-15,126,38512,110720409,1971390,277133900
Africa,2021-12-16,154,43365,111038929,2499577,279633477
Africa,2021-12-17,130,48069,111200145,2375728,282009205
Africa,2021-12-18,144,40768,112171654,2310304,284319509
Africa,2021-12-19,125,32097,112400900,2304209,286623718
Africa,2021-12-20,121,27636,113905384,2504625,289128343
Africa,2021-12-21,288,27422,114225131,2594228,291722571
Africa,2021-12-22,198,41033,114971033,2571845,294294416
Africa,2021-12-23,223,52287,116189774,2332477,296626893
Africa,2021-12-24,206,60268,117486004,1907964,298534857
Africa,2021-12-25,218,52440,117563603,1788616,300323473
Africa,2021-12-26,140,39928,118263270,1735186,302058659
Africa,2021-12-27,165,29780,118603416,1577023,303635682
Africa,2021-12-28,220,30632,122323989,1632987,305268669
Africa,2021-12-29,202,48290,122562413,1683568,306952237
Africa,2021-12-30,241,48291,123100287,1643906,308596143
Africa,2021-12-31,295,58952,124750456,2049102,310645245
Africa,2022-01-01,265,54585,125170954,1742670,312387915
Africa,2022-01-02,186,44271,125463560,1304246,313692161
Africa,2022-01-03,175,23859,125726603,1579535,315271696
Africa,2022-01-04,277,36475,128229329,1632041,316903737
Africa,2022-01-05,344,54753,128662825,1356629,318260366
Africa,2022-01-06,291,55938,129410903,1526592,319786958
Africa,2022-01-07,769,53319,129855863,2226139,322013097
Africa,2022-01-08,405,50394,130833327,1951363,323964460
Africa,2022-01-09,272,41276,131295977,1844403,325808863
Africa,2022-01-10,269,34657,133300569,1696078,327504941
Africa,2022-01-11,358,29992,133433514,1441105,328946046
Africa,2022-01-12,371,56336,133665419,1470005,330416051
Africa,2022-01-13,449,43817,134382367,1729169,332145220
Africa,2022-01-14,331,44024,134739677,1932787,334078007
Africa,2022-01-15,380,42670,136204604,1741974,335819981
Africa,2022-01-16,325,36249,136499402,2173695,337993676
Africa,2022-01-17,290,25524,137590694,2344069,340337745
Africa,2022-01-18,333,25007,138363760,1696239,342033984
Africa,2022-01-19,348,68760,139700418,1616403,343650387
Africa,2022-01-20,382,42603,139879975,1386731,345037118
Africa,2022-01-21,369,37579,141355812,1393969,346431087
Africa,2022-01-22,391,36158,141610117,1329037,347760124
Africa,2022-01-23,325,30913,142048730,1253545,349013669
Africa,2022-01-24,313,24380,142637214,1221035,350234704
Africa,2022-01-25,342,70333,142735494,1340566,351575270
Africa,2022-01-26,388,33328,143156826,1516401,353091671
Africa,2022-01-27,309,33132,145051622,1428251,354519922
Africa,2022-01-28,368,32884,145719977,1319016,355838938
Africa,2022-01-29,371,30610,146055221,1260420,357099358
Africa,2022-01-30,319,23974,147138878,1267762,358367120
Africa,2022-01-31,294,24029,147450395,1475911,359843031
Africa,2022-02-01,319,20097,147620383,1822191,361665222
Africa,2022-02-02,534,72463,148556932,1764431,363429653
Africa,2022-02-03,393,25517,148750500,1657406,365087059
Africa,2022-02-04,364,24463,149109788,1645562,366732621
Africa,2022-02-05,424,23245,149431595,1643713,368376334
Africa,2022-02-06,281,17217,151195992,1578732,369955066
Africa,2022-02-07,247,17161,151387452,1486867,371441933
Africa,2022-02-08,467,14936,151698830,1316819,372758752
Africa,2022-02-09,588,50439,152565327,1360688,374119440
Africa,2022-02-10,436,19186,154127714,1424198,375543638
Africa,2022-02-11,422,19458,154962993,1440941,376984579
Africa,2022-02-12,369,18943,155103307,1428214,378412793
Africa,2022-02-13,359,12710,155252513,1337488,379750281
Africa,2022-02-14,192,13921,155421278,1408755,381159036
Africa,2022-02-15,410,13606,157950472,1440369,382599405
Africa,2022-02-16,454,38349,158353376,2484210,385083615
Africa,2022-02-17,257,17302,158442909,2711012,387794627
Africa,2022-02-18,644,19107,159317474,2785174,390579801
Africa,2022-02-19,490,14328,160154539,3293841,393873642
Africa,2022-02-20,529,13438,161512898,2653540,396527182
Africa,2022-02-21,192,9054,164746203,3059945,399587127
Africa,2022-02-22,356,26450,165392548,2940423,402527550
Africa,2022-02-23,257,53290,165572203,2161332,404688882
Africa,2022-02-24,251,13729,166161518,2139998,406828880
Africa,2022-02-25,152,11802,166667833,1364654,408193534
Africa,2022-02-26,241,10237,167259236,2006746,410200280
Africa,2022-02-27,150,8441,167838539,1214334,411414614
Africa,2022-02-28,153,7682,168016476,1383627,412798241
Africa,2022-03-01,298,17102,168362749,1213606,414011847
Africa,2022-03-02,117,7952,168563508,1797480,415809327
Africa,2022-03-03,121,9114,168598686,1397560,417206887
Africa,2022-03-04,1061,8846,168940432,1505961,418712848
Africa,2022-03-05,99,9215,170243111,1153203,419866051
Africa,2022-03-06,66,7310,188774924,1114509,420980560
Africa,2022-03-07,102,5875,189278783,1439562,422420122
Africa,2022-03-08,144,24478,190262768,1406057,423826179
Africa,2022-03-09,86,7049,191654949,1280407,425106586
Africa,2022-03-10,93,6870,192104508,980247,426086833
Africa,2022-03-11,69,8151,192586932,1086789,427173622
Africa,2022-03-12,71,13394,192597511,806919,427980541
Africa,2022-03-13,25,4361,194948508,808434,428788975
Africa,2022-03-14,53,3582,200128770,868776,429657751
Africa,2022-03-15,34,12242,201388203,950439,430608190
Africa,2022-03-16,30,4994,201491026,970970,431579160
Africa,2022-03-17,66,4755,202108030,941673,432520833
Africa,2022-03-18,76,4426,202868247,906615,433427448
Africa,2022-03-19,134,9203,202921266,963699,434391147
Africa,2022-03-20,22,3134,203598507,889571,435280718
Africa,2022-03-21,146,6492,203897767,792761,436073479
Africa,2022-03-22,18,2631,203967081,851314,436924793
Africa,2022-03-23,30,11610,204376131,939796,437864589
Africa,2022-03-24,19,3564,204514212,1035302,438899891
Africa,2022-03-25,42,4240,204815955,1027204,439927095
Africa,2022-03-26,76,7782,204862706,962073,440889168
Africa,2022-03-27,34,2826,206358963,858800,441747968
Africa,2022-03-28,172,4430,206394523,987497,442735465
Africa,2022-03-29,20,11903,207131110,1003882,443739347
Africa,2022-03-30,14,2983,207179296,1557086,445296433
Africa,2022-03-31,48,3164,207920112,1566518,446862951
Africa,2022-04-01,23,3539,208095707,1125236,447988187
Africa,2022-04-02,81,6958,208120990,1078481,449066668
Africa,2022-04-03,12,2361,208152303,1046104,450112772
Africa,2022-04-04,125,3178,208416502,1023150,451135922
Africa,2022-04-05,36,12905,208445861,992037,452127959
Africa,2022-04-06,19,2861,208553778,1014900,453142859
Africa,2022-04-07,7,3402,212643804,1037435,454180294
Africa,2022-04-08,10,2542,212839348,1005704,455185998
Africa,2022-04-09,74,5135,214159159,1033366,456219364
Africa,2022-04-10,16,2005,217646156,874259,457093623
Africa,2022-04-11,90,2920,217683587,631024,457724647
Africa,2022-04-12,9,1680,218952586,690379,458415026
Africa,2022-04-13,32,14721,218985239,641940,459056966
Africa,2022-04-14,17,2458,219031641,658970,459715936
Africa,2022-04-15,9,3130,219050387,626001,460341937
Africa,2022-04-16,51,3607,219051135,586814,460928751
Africa,2022-04-17,8,1762,219052429,581593,461510344
Africa,2022-04-18,30,2308,219092782,580693,462091037
Africa,2022-04-19,39,1273,219134409,592321,462683358
Africa,2022-04-20,17,2224,219159898,622322,463305680
Africa,2022-04-21,21,3613,219206258,662800,463968480
Africa,2022-04-22,83,19442,219245385,653140,464621620
Africa,2022-04-23,55,6242,219965738,655833,465277453
Africa,2022-04-24,17,4659,220338689,557719,465835172
Africa,2022-04-25,27,4922,220356596,760978,466596150
Africa,2022-04-26,40,2758,224078286,817506,467413656
Africa,2022-04-27,23,18651,224138933,1376394,468790050
Africa,2022-04-28,9,7453,224151377,1353115,470143165
Africa,2022-04-29,2,1181,224203559,1394641,471537806
Africa,2022-04-30,45,10296,224529234,1366494,472904300
Africa,2022-05-01,5,7198,225614951,1258995,474163295
Africa,2022-05-02,17,5205,225635428,710019,474873314
Africa,2022-05-03,14,13984,225649104,716460,475589774
Africa,2022-05-04,7,4355,225749517,801709,476391483
Africa,2022-05-05,100,16540,225777084,831803,477223286
Africa,2022-05-06,2,934,225860463,836641,478059927
Africa,2022-05-07,110,11306,225928672,851397,478911324
Africa,2022-05-08,14,9327,228510019,803525,479714849
Africa,2022-05-09,21,6867,228514927,600091,480314940
Africa,2022-05-10,22,11900,228656777,752594,481067534
Africa,2022-05-11,31,8521,228716801,724136,481791670
Africa,2022-05-12,51,11123,228805400,767290,482558960
Africa,2022-05-13,23,10033,228903921,730616,483289576
Africa,2022-05-14,136,9629,229191583,796127,484085703
Africa,2022-05-15,66,9838,231155320,814150,484899853
Africa,2022-05-16,13,11106,231265657,1456983,486356836
Africa,2022-05-17,22,4105,231301092,1472323,487829159
Africa,2022-05-18,46,6511,231395579,1528784,489357943
Africa,2022-05-19,58,9861,231435398,1479961,490837904
Africa,2022-05-20,36,8572,231677935,1467643,492305547
Africa,2022-05-21,35,8188,231715284,1516455,493822002
Africa,2022-05-22,23,6324,234099932,1461717,495283719
Africa,2022-05-23,16,4896,234125095,908365,496192084
Africa,2022-05-24,28,6311,234147328,965158,497157242
Africa,2022-05-25,54,5722,234170496,963154,498120396
Africa,2022-05-26,43,6808,234351455,965645,499086041
Africa,2022-05-27,51,5235,234515854,1126402,500212443
Africa,2022-05-28,54,5005,234535195,910989,501123432
Africa,2022-05-29,16,5281,234672161,878771,502002203
Africa,2022-05-30,18,3810,235594948,870564,502872767
Africa,2022-05-31,22,2231,235678068,794145,503666912
Africa,2022-06-01,42,6919,235714714,972370,504639282
Africa,2022-06-02,43,8414,235992645,988880,505628162
Africa,2022-06-03,37,5527,236162737,1019816,506647978
Africa,2022-06-04,43,4264,236178284,820167,507468145
Africa,2022-06-05,41,4016,238348960,787993,508256138
Africa,2022-06-06,22,3521,238439003,995426,509251564
Africa,2022-06-07,35,2157,238482901,1025981,510277545
Africa,2022-06-08,71,9486,238587966,1129833,511407378
Africa,2022-06-09,32,5824,238606280,1043753,512451131
Africa,2022-06-10,34,5061,238624753,1042864,513493995
Africa,2022-06-11,24,5331,238647682,1045370,514539365
Africa,2022-06-12,13,3679,238661838,1005353,515544718
Africa,2022-06-13,21,6360,238777175,994734,516539452
Africa,2022-06-14,31,2969,238792967,1025510,517564962
Africa,2022-06-15,61,5458,238825690,1004790,518569752
Africa,2022-06-16,35,5989,238843701,997021,519566773
Africa,2022-06-17,16,6488,239138365,974207,520540980
Africa,2022-06-18,14,5653,239150750,964445,521505425
Africa,2022-06-19,70,15411,249407135,944346,522449771
Africa,2022-06-20,35,4480,249407789,4158774,526608545
Africa,2022-06-21,34,4255,249433391,4178161,530786706
Africa,2022-06-22,29,6632,249547420,4184596,534971302
Africa,2022-06-23,72,6924,249632922,4248978,539220280
Africa,2022-06-24,21,7375,249647808,4176174,543396454
Africa,2022-06-25,35,8539,249658687,4168016,547564470
Africa,2022-06-26,24,8156,252470431,4148905,551713375
Africa,2022-06-27,40,10286,252849960,1430808,553144183
Africa,2022-06-28,14,4195,252913267,1822732,554966915
Africa,2022-06-29,32,6567,255208163,1820810,556787725
Africa,2022-06-30,43,7754,255295442,1483651,558271376
Africa,2022-07-01,20,7217,255308274,1405810,559677186
Africa,2022-07-02,17,7039,255317573,1403466,561080652
Africa,2022-07-03,11,5158,260860531,1403074,562483726
Africa,2022-07-04,71,17558,260869712,1272733,563756459
Africa,2022-07-05,43,3762,261150165,1273325,565029784
Africa,2022-07-06,32,6122,261157882,1212643,566242427
Africa,2022-07-07,26,8679,261268748,1211618,567454045
Africa,2022-07-08,42,5212,261321200,1269151,568723196
Africa,2022-07-09,14,5840,261330138,1224036,569947232
Africa,2022-07-10,20,6137,266359265,1204465,571151697
Africa,2022-07-11,105,24229,266396881,1305754,572457451
Africa,2022-07-12,19,2694,266403202,1324565,573782016
Africa,2022-07-13,23,2625,266425657,1325882,575107898
Africa,2022-07-14,25,4749,266441707,1322107,576430005
Africa,2022-07-15,14,7930,266447334,1316711,577746716
Africa,2022-07-16,38,5807,266731724,1315014,579061730
Africa,2022-07-17,8,2919,271822908,1665945,580727675
Africa,2022-07-18,134,31051,271937504,1389744,582117419
Africa,2022-07-19,35,2868,272541555,1405277,583522696
Africa,2022-07-20,16,4210,272553095,1140035,584662731
Africa,2022-07-21,18,7815,272569511,1147655,585810386
Africa,2022-07-22,11,3290,272588543,1143696,586954082
Africa,2022-07-23,27,4095,272595404,1127838,588081920
Africa,2022-07-24,11,3080,274751827,1122502,589204422
Africa,2022-07-25,123,17282,274863767,997747,590202169
Africa,2022-07-26,17,3643,274872541,1021223,591223392
Africa,2022-07-27,34,9893,275472807,1039665,592263057
Africa,2022-07-28,9,2833,275481808,965375,593228432
Africa,2022-07-29,15,3043,275490045,963453,594191885
Africa,2022-07-30,26,2982,275496753,963893,595155778
Africa,2022-07-31,4,2668,286405848,952388,596108166
Africa,2022-08-01,73,7653,286645254,932477,597040643
Africa,2022-08-02,3,2938,286658554,938386,597979029
Africa,2022-08-03,7,2003,286666190,943089,598922118
Africa,2022-08-04,17,8525,286672873,940757,599862875
Africa,2022-08-05,14,1627,286679373,940050,600802925
Africa,2022-08-06,13,2538,286684790,937072,601739997
Africa,2022-08-07,10,2764,292646197,930703,602670700
Africa,2022-08-08,52,6239,292646648,809016,603479716
Africa,2022-08-09,4,1204,292658993,810189,604289905
Africa,2022-08-10,4,1260,292660660,798824,605088729
Africa,2022-08-11,10,2498,292668235,811116,605899845
Africa,2022-08-12,15,6092,293068010,810355,606710200
Africa,2022-08-13,11,2310,293074098,763422,607473622
Africa,2022-08-14,10,2540,299763051,755121,608228743
Africa,2022-08-15,43,3635,299982440,742251,608970994
Africa,2022-08-16,2,1064,299988971,874269,609845263
Africa,2022-08-17,98,1457,299996955,880800,610726063
Africa,2022-08-18,8,7097,300003874,874992,611601055
Africa,2022-08-19,4,1263,300049325,878729,612479784
Africa,2022-08-20,11,2028,300055346,879577,613359361
Africa,2022-08-21,4,1065,303939911,864124,614223485
Africa,2022-08-22,9,1099,303983079,884660,615108145
Africa,2022-08-23,2,1339,303989104,895363,616003508
Africa,2022-08-24,30,1777,303997694,896533,616900041
Africa,2022-08-25,20,2771,304004151,899610,617799651
Africa,2022-08-26,13,7110,304009017,896460,618696111
Africa,2022-08-27,13,1631,304015779,893881,619589992
Africa,2022-08-28,0,985,306256327,881837,620471829
Africa,2022-08-29,7,1320,306348574,788861,621260690
Africa,2022-08-30,3,2015,306489040,806974,622067664
Africa,2022-08-31,7,859,306493316,796617,622864281
Africa,2022-09-01,29,1358,306497963,797026,623661307
Africa,2022-09-02,16,8014,306502540,797019,624458326
Africa,2022-09-03,4,1215,306506302,795518,625253844
Africa,2022-09-04,1,498,311604222,788903,626042747
Africa,2022-09-05,25,2270,311604472,655729,626698476
Africa,2022-09-06,2,574,311608803,663592,627362068
